Year,Job_Title,Industry,Automation_Risk,Automation_Risk_Cat,AI_Adoption,Degree_Required,Salary_USD,Experience_Years,Skill_Score,Remote_Work,Job_Demand_Index,Skills,Location,Company_Size,Job_Growth
2020,Accountant,Finance,67.0,High,Medium,Yes,68340,5,100.0,No,82.3,"Tax, Accounting, QuickBooks, Excel, Auditing",Berlin,Small,Stable
2020,Accountant,Finance,64.2,Medium,Medium,Yes,55717,5,60.0,No,89.1,"Accounting, Tax, Excel",Sydney,Medium,Stable
2020,Accountant,Finance,77.5,High,Medium,Yes,69611,3,80.0,No,83.0,"Accounting, Tax, Auditing, Excel",New York,Large,Stable
2020,Accountant,Finance,83.0,High,Medium,Yes,68458,6,100.0,No,53.9,"QuickBooks, Accounting, Tax, Auditing, Excel",Tokyo,Small,Stable
2020,Accountant,Finance,68.8,High,Medium,Yes,69261,9,80.0,No,84.1,"Auditing, QuickBooks, Accounting, Tax",New York,Large,Stable
2020,Accountant,Finance,78.2,High,Medium,Yes,65745,5,100.0,No,84.2,"Accounting, QuickBooks, Auditing, Excel, Tax",Dubai,Small,Stable
2020,Accountant,Finance,69.7,High,Medium,Yes,66723,6,40.0,Yes,88.2,"Excel, Accounting",London,Medium,Stable
2020,Accountant,Finance,76.4,High,Medium,Yes,66495,9,40.0,No,77.1,"Excel, QuickBooks",Berlin,Medium,Stable
2020,Accountant,Finance,70.6,High,Medium,Yes,63650,0,40.0,No,75.4,"Auditing, QuickBooks",London,Medium,Stable
2020,Accountant,Finance,71.1,High,Medium,Yes,54646,4,40.0,Yes,74.4,"Accounting, QuickBooks",London,Small,Stable
2020,Accountant,Finance,61.7,Medium,Medium,Yes,62990,2,40.0,No,58.7,"Excel, Auditing",New York,Small,Stable
2020,Accountant,Finance,76.2,High,Medium,Yes,61260,5,40.0,No,69.7,"Auditing, Excel",Dubai,Large,Stable
2020,Accountant,Finance,61.2,Medium,Medium,Yes,66736,6,100.0,No,61.9,"Auditing, Excel, Tax, QuickBooks, Accounting",Sydney,Small,Stable
2020,Accountant,Finance,72.7,High,Medium,Yes,61003,7,60.0,No,76.5,"Excel, Accounting, Auditing",Sydney,Small,Stable
2020,Accountant,Finance,66.0,High,Medium,Yes,63538,3,80.0,No,75.8,"Auditing, Excel, QuickBooks, Tax",Toronto,Medium,Stable
2020,Accountant,Finance,73.0,High,Medium,Yes,69933,6,100.0,No,71.2,"Excel, Tax, Accounting, Auditing, QuickBooks",Singapore,Small,Stable
2020,Accountant,Finance,66.6,High,Medium,Yes,49059,9,80.0,No,51.7,"Auditing, QuickBooks, Excel, Accounting",New York,Large,Stable
2020,Accountant,Finance,71.2,High,Medium,Yes,60790,10,80.0,No,62.3,"Excel, QuickBooks, Auditing, Tax",Berlin,Large,Stable
2020,Accountant,Finance,68.3,High,Medium,Yes,64126,7,100.0,No,50.5,"Auditing, Tax, Accounting, Excel, QuickBooks",Dubai,Large,Stable
2020,Accountant,Finance,74.2,High,Medium,Yes,58307,4,40.0,Yes,51.0,"Tax, Excel",Dubai,Small,Stable
2020,Accountant,Finance,75.9,High,Medium,Yes,54412,8,100.0,No,72.4,"QuickBooks, Accounting, Tax, Excel, Auditing",San Francisco,Medium,Stable
2020,Accountant,Finance,74.7,High,Medium,Yes,65041,4,100.0,No,66.6,"Tax, Excel, Auditing, Accounting, QuickBooks",San Francisco,Medium,Stable
2020,Accountant,Finance,71.2,High,Medium,Yes,62310,8,100.0,No,85.5,"Tax, QuickBooks, Excel, Accounting, Auditing",Tokyo,Small,Stable
2020,Accountant,Finance,74.6,High,Medium,Yes,51746,12,40.0,Yes,59.9,"Excel, Auditing",Berlin,Medium,Stable
2020,Accountant,Finance,63.0,Medium,Medium,Yes,56800,2,100.0,No,71.8,"Tax, Accounting, QuickBooks, Auditing, Excel",Berlin,Small,Stable
2020,Accountant,Finance,59.3,Medium,Medium,Yes,63140,2,40.0,No,81.7,"Accounting, Auditing",Sydney,Small,Stable
2020,Accountant,Finance,77.3,High,Medium,Yes,55090,5,100.0,No,74.0,"Auditing, Excel, Accounting, QuickBooks, Tax",London,Large,Stable
2020,Accountant,Finance,72.8,High,Medium,Yes,62433,4,40.0,No,69.3,"QuickBooks, Excel",Dubai,Medium,Stable
2020,Accountant,Finance,66.1,High,Medium,Yes,66563,0,40.0,No,79.0,"Excel, Auditing",Berlin,Large,Stable
2020,Accountant,Finance,74.8,High,Medium,Yes,65582,1,100.0,No,60.2,"Auditing, Accounting, QuickBooks, Excel, Tax",Paris,Medium,Stable
2020,Accountant,Finance,68.0,High,Medium,Yes,72306,7,60.0,No,75.3,"QuickBooks, Excel, Accounting",Sydney,Large,Stable
2020,Accountant,Finance,69.3,High,Medium,Yes,70568,4,80.0,No,52.8,"QuickBooks, Accounting, Excel, Auditing",New York,Large,Stable
2020,Accountant,Finance,70.2,High,Medium,Yes,60974,5,80.0,No,53.1,"Excel, Tax, QuickBooks, Accounting",Berlin,Large,Stable
2020,Accountant,Finance,80.6,High,Medium,Yes,69368,5,40.0,No,53.1,"Excel, QuickBooks",Singapore,Medium,Stable
2020,Accountant,Finance,75.0,High,Medium,Yes,57839,6,60.0,No,82.1,"Auditing, Tax, Excel",San Francisco,Large,Stable
2020,Accountant,Finance,72.4,High,Medium,Yes,65150,3,40.0,No,57.5,"Excel, QuickBooks",Tokyo,Medium,Stable
2020,Accountant,Finance,65.1,High,Medium,Yes,70481,6,100.0,No,72.5,"Accounting, Tax, QuickBooks, Excel, Auditing",Sydney,Medium,Stable
2020,Accountant,Finance,74.8,High,Medium,Yes,70279,2,40.0,Yes,70.4,"Excel, QuickBooks",Dubai,Large,Stable
2020,Accountant,Finance,77.6,High,Medium,Yes,51522,3,100.0,No,62.7,"Accounting, Tax, Auditing, Excel, QuickBooks",Berlin,Small,Stable
2020,Accountant,Finance,77.1,High,Medium,Yes,60685,4,80.0,No,87.5,"Tax, Accounting, Auditing, Excel",Paris,Medium,Stable
2020,Accountant,Finance,75.2,High,Medium,Yes,59524,6,40.0,No,76.7,"Accounting, Tax",Tokyo,Large,Stable
2020,Accountant,Finance,71.1,High,Medium,Yes,53683,3,80.0,No,88.3,"Accounting, QuickBooks, Excel, Tax",Singapore,Medium,Stable
2020,Accountant,Finance,72.7,High,Medium,Yes,66429,1,100.0,No,58.5,"Tax, Auditing, QuickBooks, Accounting, Excel",Sydney,Medium,Stable
2020,Accountant,Finance,76.9,High,Medium,Yes,75414,7,60.0,Yes,79.5,"QuickBooks, Accounting, Excel",Sydney,Medium,Stable
2020,Accountant,Finance,71.2,High,Medium,Yes,62863,6,80.0,No,82.9,"Tax, Auditing, QuickBooks, Excel",Toronto,Medium,Stable
2020,Accountant,Finance,72.9,High,Medium,Yes,65535,0,80.0,No,73.8,"Auditing, Accounting, Excel, QuickBooks",Toronto,Medium,Stable
2020,Accountant,Finance,71.0,High,Medium,Yes,71848,2,80.0,No,55.3,"Tax, Excel, Accounting, QuickBooks",Toronto,Large,Stable
2020,Accountant,Finance,66.4,High,Medium,Yes,61956,5,80.0,No,64.9,"Accounting, Tax, Auditing, Excel",Tokyo,Large,Stable
2020,Accountant,Finance,79.7,High,Medium,Yes,73202,5,80.0,No,68.3,"Accounting, Excel, Tax, Auditing",New York,Small,Stable
2020,Accountant,Finance,80.4,High,Medium,Yes,64300,7,80.0,No,59.6,"Tax, Excel, QuickBooks, Accounting",London,Small,Stable
2020,Accountant,Finance,80.9,High,Medium,Yes,69994,9,40.0,No,81.3,"Accounting, Excel",San Francisco,Large,Stable
2020,Accountant,Finance,77.6,High,Medium,Yes,68364,4,80.0,No,85.6,"Tax, QuickBooks, Auditing, Accounting",Dubai,Medium,Stable
2020,Accountant,Finance,74.3,High,Medium,Yes,59571,11,60.0,No,62.1,"Auditing, Tax, Excel",San Francisco,Medium,Stable
2020,Accountant,Finance,76.2,High,Medium,Yes,60985,1,60.0,No,72.4,"Accounting, QuickBooks, Excel",Dubai,Small,Stable
2020,Accountant,Finance,73.0,High,Medium,Yes,67911,6,100.0,No,54.4,"Excel, Accounting, Tax, QuickBooks, Auditing",New York,Large,Stable
2020,Accountant,Finance,67.9,High,Medium,Yes,73560,5,40.0,No,80.3,"Excel, QuickBooks",Tokyo,Large,Stable
2020,Accountant,Finance,74.9,High,Medium,Yes,74658,4,100.0,No,80.9,"QuickBooks, Accounting, Tax, Excel, Auditing",Tokyo,Small,Stable
2020,Accountant,Finance,78.8,High,Medium,Yes,66515,2,40.0,No,79.2,"Auditing, Tax",New York,Small,Stable
2020,Accountant,Finance,66.6,High,Medium,Yes,59824,6,40.0,Yes,89.6,"Auditing, Tax",New York,Small,Stable
2020,Financial Analyst,Finance,62.1,Medium,Medium,Yes,75196,4,80.0,No,74.9,"SQL, Financial Modeling, Excel, Bloomberg",San Francisco,Large,Stable
2020,Financial Analyst,Finance,51.6,Medium,Medium,Yes,73568,7,40.0,Yes,84.7,"SQL, Financial Modeling",San Francisco,Large,Stable
2020,Financial Analyst,Finance,45.9,Medium,Medium,Yes,73906,2,80.0,No,87.9,"Bloomberg, SQL, Financial Modeling, Excel",Paris,Medium,Stable
2020,Financial Analyst,Finance,48.3,Medium,Medium,Yes,68650,5,100.0,Yes,63.3,"CFA, SQL, Excel, Financial Modeling, Bloomberg",Tokyo,Medium,Stable
2020,Financial Analyst,Finance,42.0,Medium,Medium,Yes,81591,7,100.0,No,83.0,"CFA, SQL, Bloomberg, Excel, Financial Modeling",San Francisco,Large,Stable
2020,Financial Analyst,Finance,58.7,Medium,Medium,Yes,87624,0,40.0,Yes,66.7,"Bloomberg, SQL",Paris,Large,Stable
2020,Financial Analyst,Finance,49.9,Medium,Medium,Yes,74007,8,80.0,No,66.6,"Excel, Bloomberg, Financial Modeling, SQL",San Francisco,Small,Stable
2020,Financial Analyst,Finance,50.5,Medium,Medium,Yes,75067,3,100.0,No,82.3,"SQL, Bloomberg, Excel, Financial Modeling, CFA",Dubai,Large,Stable
2020,Financial Analyst,Finance,55.7,Medium,Medium,Yes,66006,6,40.0,No,78.6,"SQL, Bloomberg",Dubai,Large,Stable
2020,Financial Analyst,Finance,47.5,Medium,Medium,Yes,84853,4,100.0,Yes,57.2,"Bloomberg, CFA, Excel, Financial Modeling, SQL",Paris,Medium,Stable
2020,Financial Analyst,Finance,52.9,Medium,Medium,Yes,85412,6,80.0,Yes,54.8,"Financial Modeling, CFA, SQL, Bloomberg",Paris,Small,Stable
2020,Financial Analyst,Finance,49.4,Medium,Medium,Yes,90331,0,100.0,No,65.4,"Excel, Financial Modeling, Bloomberg, CFA, SQL",Toronto,Small,Stable
2020,Financial Analyst,Finance,47.4,Medium,Medium,Yes,77143,10,80.0,No,71.6,"Financial Modeling, SQL, Bloomberg, Excel",London,Small,Stable
2020,Financial Analyst,Finance,55.0,Medium,Medium,Yes,83364,4,40.0,Yes,62.4,"SQL, Excel",New York,Small,Stable
2020,Financial Analyst,Finance,57.1,Medium,Medium,Yes,78534,5,60.0,No,62.3,"CFA, Financial Modeling, Excel",Dubai,Small,Stable
2020,Financial Analyst,Finance,51.8,Medium,Medium,Yes,74518,4,80.0,No,53.4,"Bloomberg, CFA, Financial Modeling, SQL",Singapore,Medium,Stable
2020,Financial Analyst,Finance,55.8,Medium,Medium,Yes,84014,3,60.0,No,81.4,"SQL, Financial Modeling, Excel",Singapore,Large,Stable
2020,Financial Analyst,Finance,56.7,Medium,Medium,Yes,69373,5,60.0,No,89.2,"Bloomberg, SQL, Financial Modeling",Tokyo,Small,Stable
2020,Financial Analyst,Finance,51.0,Medium,Medium,Yes,80294,4,80.0,No,61.5,"Excel, SQL, Bloomberg, CFA",Paris,Large,Stable
2020,Financial Analyst,Finance,47.8,Medium,Medium,Yes,94125,3,80.0,No,75.9,"SQL, Excel, Bloomberg, Financial Modeling",London,Large,Stable
2020,Financial Analyst,Finance,64.7,Medium,Medium,Yes,75531,1,60.0,No,84.6,"Bloomberg, CFA, Financial Modeling",Toronto,Small,Stable
2020,Financial Analyst,Finance,50.4,Medium,Medium,Yes,84411,6,80.0,No,75.0,"Financial Modeling, SQL, Bloomberg, CFA",Tokyo,Large,Stable
2020,Financial Analyst,Finance,57.9,Medium,Medium,Yes,79502,7,100.0,No,58.6,"SQL, CFA, Bloomberg, Financial Modeling, Excel",London,Medium,Stable
2020,Financial Analyst,Finance,62.3,Medium,Medium,Yes,82532,5,100.0,No,82.7,"Bloomberg, Financial Modeling, CFA, Excel, SQL",Berlin,Small,Stable
2020,Financial Analyst,Finance,61.1,Medium,Medium,Yes,88289,6,40.0,Yes,59.9,"Bloomberg, SQL",Singapore,Large,Stable
2020,Financial Analyst,Finance,57.8,Medium,Medium,Yes,85456,9,80.0,No,64.9,"SQL, Excel, Bloomberg, CFA",Berlin,Large,Stable
2020,Financial Analyst,Finance,52.6,Medium,Medium,Yes,90607,7,60.0,No,52.7,"CFA, SQL, Bloomberg",London,Large,Stable
2020,Financial Analyst,Finance,59.4,Medium,Medium,Yes,73712,0,60.0,No,51.4,"CFA, Bloomberg, Financial Modeling",Toronto,Large,Stable
2020,Financial Analyst,Finance,55.0,Medium,Medium,Yes,90176,6,60.0,Yes,83.0,"Bloomberg, CFA, Excel",Tokyo,Medium,Stable
2020,Financial Analyst,Finance,55.9,Medium,Medium,Yes,79889,2,100.0,No,61.2,"Excel, CFA, Bloomberg, Financial Modeling, SQL",New York,Small,Stable
2020,Financial Analyst,Finance,55.2,Medium,Medium,Yes,71968,6,40.0,No,82.6,"Excel, Financial Modeling",San Francisco,Small,Stable
2020,Financial Analyst,Finance,49.8,Medium,Medium,Yes,80796,0,80.0,No,79.7,"CFA, SQL, Excel, Bloomberg",Paris,Medium,Stable
2020,Financial Analyst,Finance,54.4,Medium,Medium,Yes,82623,0,60.0,No,62.7,"SQL, Bloomberg, Financial Modeling",Berlin,Large,Stable
2020,Financial Analyst,Finance,51.1,Medium,Medium,Yes,83341,7,40.0,No,68.5,"Bloomberg, CFA",San Francisco,Large,Stable
2020,Financial Analyst,Finance,49.8,Medium,Medium,Yes,85950,9,80.0,No,71.3,"Excel, SQL, CFA, Financial Modeling",London,Small,Stable
2020,Financial Analyst,Finance,52.7,Medium,Medium,Yes,92577,3,80.0,No,64.2,"CFA, Excel, Financial Modeling, SQL",Toronto,Large,Stable
2020,Financial Analyst,Finance,54.3,Medium,Medium,Yes,75256,8,80.0,No,89.4,"Bloomberg, Financial Modeling, CFA, SQL",Dubai,Large,Stable
2020,Financial Analyst,Finance,51.1,Medium,Medium,Yes,91917,3,40.0,No,66.5,"SQL, Bloomberg",Dubai,Small,Stable
2020,Financial Analyst,Finance,50.5,Medium,Medium,Yes,76735,1,60.0,No,77.2,"CFA, Bloomberg, SQL",Dubai,Small,Stable
2020,Financial Analyst,Finance,55.2,Medium,Medium,Yes,83350,7,80.0,No,75.1,"SQL, CFA, Excel, Bloomberg",New York,Small,Stable
2020,Financial Analyst,Finance,53.7,Medium,Medium,Yes,82693,8,100.0,No,57.3,"CFA, SQL, Bloomberg, Excel, Financial Modeling",Berlin,Large,Stable
2020,Graphic Designer,Media,34.9,Low,Low,No,50066,2,100.0,No,45.6,"Branding, Illustrator, Figma, Creativity, Photoshop",Tokyo,Small,Decline
2020,Graphic Designer,Media,41.9,Medium,Low,No,38974,0,60.0,No,44.0,"Photoshop, Creativity, Illustrator",Tokyo,Large,Decline
2020,Graphic Designer,Media,41.1,Medium,Low,No,58583,1,40.0,No,55.3,"Creativity, Branding",New York,Small,Decline
2020,Graphic Designer,Media,41.5,Medium,Low,No,59339,8,80.0,Yes,38.3,"Illustrator, Branding, Figma, Photoshop",New York,Large,Decline
2020,Graphic Designer,Media,41.9,Medium,Low,No,56958,5,80.0,No,47.3,"Figma, Photoshop, Branding, Creativity",San Francisco,Medium,Decline
2020,Graphic Designer,Media,34.3,Low,Low,No,45648,2,80.0,No,39.7,"Photoshop, Branding, Creativity, Illustrator",Toronto,Large,Decline
2020,Graphic Designer,Media,34.7,Low,Low,No,56222,3,100.0,No,48.0,"Branding, Figma, Illustrator, Creativity, Photoshop",New York,Large,Decline
2020,Graphic Designer,Media,33.9,Low,Low,No,59036,2,60.0,No,38.7,"Photoshop, Branding, Illustrator",Paris,Small,Decline
2020,Graphic Designer,Media,35.0,Low,Low,No,58919,7,60.0,No,60.9,"Figma, Illustrator, Photoshop",Sydney,Small,Decline
2020,Graphic Designer,Media,35.2,Medium,Low,No,46399,6,100.0,Yes,56.7,"Figma, Branding, Illustrator, Creativity, Photoshop",Sydney,Large,Decline
2020,Graphic Designer,Media,30.2,Low,Low,No,52419,6,60.0,No,68.7,"Illustrator, Photoshop, Branding",Toronto,Large,Decline
2020,Graphic Designer,Media,32.9,Low,Low,No,53657,4,100.0,Yes,42.5,"Branding, Creativity, Figma, Photoshop, Illustrator",Toronto,Large,Decline
2020,Graphic Designer,Media,37.8,Medium,Low,No,45367,0,80.0,No,69.6,"Photoshop, Creativity, Illustrator, Branding",New York,Large,Decline
2020,Graphic Designer,Media,30.6,Low,Low,No,47308,0,100.0,No,69.2,"Figma, Branding, Photoshop, Illustrator, Creativity",Tokyo,Medium,Decline
2020,Graphic Designer,Media,38.7,Medium,Low,No,54636,3,60.0,No,64.5,"Illustrator, Branding, Creativity",New York,Large,Decline
2020,Graphic Designer,Media,31.4,Low,Low,No,59771,7,80.0,No,38.2,"Branding, Creativity, Photoshop, Figma",Singapore,Medium,Decline
2020,Graphic Designer,Media,41.0,Medium,Low,No,63547,7,100.0,No,57.4,"Photoshop, Branding, Illustrator, Creativity, Figma",Singapore,Small,Decline
2020,Graphic Designer,Media,34.8,Low,Low,No,56204,0,80.0,Yes,31.3,"Figma, Creativity, Photoshop, Branding",Tokyo,Large,Decline
2020,Graphic Designer,Media,43.6,Medium,Low,No,48781,6,40.0,No,57.3,"Creativity, Illustrator",New York,Large,Decline
2020,Graphic Designer,Media,41.4,Medium,Low,No,49382,4,80.0,No,32.5,"Illustrator, Photoshop, Figma, Branding",Paris,Small,Decline
2020,Graphic Designer,Media,40.3,Medium,Low,No,53213,6,60.0,No,32.8,"Figma, Photoshop, Branding",Tokyo,Medium,Decline
2020,Graphic Designer,Media,29.5,Low,Low,No,52454,6,100.0,No,30.8,"Creativity, Branding, Photoshop, Figma, Illustrator",Tokyo,Small,Decline
2020,Graphic Designer,Media,31.9,Low,Low,No,56096,5,60.0,No,36.2,"Branding, Photoshop, Creativity",San Francisco,Medium,Decline
2020,Graphic Designer,Media,32.6,Low,Low,No,48806,4,100.0,Yes,48.4,"Creativity, Branding, Figma, Photoshop, Illustrator",San Francisco,Medium,Decline
2020,Graphic Designer,Media,29.1,Low,Low,No,57980,9,80.0,No,56.6,"Branding, Photoshop, Creativity, Figma",Paris,Large,Decline
2020,Graphic Designer,Media,38.1,Medium,Low,No,53063,4,40.0,No,63.5,"Branding, Creativity",Paris,Large,Decline
2020,Graphic Designer,Media,46.5,Medium,Low,No,52296,6,40.0,No,62.7,"Branding, Illustrator",Toronto,Medium,Decline
2020,Graphic Designer,Media,39.5,Medium,Low,No,46658,2,40.0,Yes,64.2,"Photoshop, Creativity",Berlin,Small,Decline
2020,Graphic Designer,Media,42.8,Medium,Low,No,56173,7,60.0,No,52.9,"Branding, Figma, Creativity",Berlin,Medium,Decline
2020,Graphic Designer,Media,38.6,Medium,Low,No,50353,0,80.0,No,31.0,"Creativity, Photoshop, Figma, Illustrator",London,Small,Decline
2020,Graphic Designer,Media,42.2,Medium,Low,No,51805,5,100.0,No,36.1,"Illustrator, Creativity, Figma, Branding, Photoshop",Dubai,Medium,Decline
2020,Graphic Designer,Media,41.5,Medium,Low,No,55998,4,80.0,No,60.4,"Figma, Photoshop, Creativity, Branding",Dubai,Medium,Decline
2020,Graphic Designer,Media,42.4,Medium,Low,No,52105,9,60.0,No,57.0,"Illustrator, Photoshop, Figma",Sydney,Large,Decline
2020,Graphic Designer,Media,38.1,Medium,Low,No,59877,5,80.0,No,64.1,"Creativity, Branding, Figma, Illustrator",Berlin,Large,Decline
2020,Graphic Designer,Media,33.5,Low,Low,No,51865,5,40.0,Yes,66.9,"Branding, Illustrator",Toronto,Medium,Decline
2020,Graphic Designer,Media,47.6,Medium,Low,No,59752,7,40.0,No,67.2,"Creativity, Figma",Berlin,Medium,Decline
2020,Graphic Designer,Media,32.4,Low,Low,No,51616,0,100.0,Yes,68.5,"Illustrator, Photoshop, Creativity, Branding, Figma",London,Large,Decline
2020,Graphic Designer,Media,42.4,Medium,Low,No,46792,5,40.0,No,41.3,"Creativity, Figma",Dubai,Small,Decline
2020,Graphic Designer,Media,40.7,Medium,Low,No,62644,4,100.0,No,33.2,"Branding, Illustrator, Photoshop, Creativity, Figma",Singapore,Small,Decline
2020,Graphic Designer,Media,35.7,Medium,Low,No,48649,3,100.0,No,58.4,"Creativity, Illustrator, Figma, Photoshop, Branding",Berlin,Medium,Decline
2020,Graphic Designer,Media,35.8,Medium,Low,No,47775,7,80.0,No,62.7,"Branding, Creativity, Photoshop, Figma",Berlin,Small,Decline
2020,Graphic Designer,Media,29.5,Low,Low,No,46455,8,80.0,No,42.0,"Figma, Creativity, Branding, Illustrator",Berlin,Medium,Decline
2020,Graphic Designer,Media,34.5,Low,Low,No,56245,5,40.0,No,51.3,"Photoshop, Creativity",Tokyo,Large,Decline
2020,Graphic Designer,Media,42.6,Medium,Low,No,55581,2,100.0,No,50.9,"Photoshop, Branding, Illustrator, Creativity, Figma",New York,Small,Decline
2020,Graphic Designer,Media,38.9,Medium,Low,No,59477,2,60.0,No,48.6,"Branding, Creativity, Illustrator",San Francisco,Small,Decline
2020,Graphic Designer,Media,41.5,Medium,Low,No,60439,6,80.0,Yes,36.9,"Photoshop, Illustrator, Branding, Creativity",London,Medium,Decline
2020,Graphic Designer,Media,48.4,Medium,Low,No,51839,3,80.0,Yes,57.7,"Illustrator, Creativity, Photoshop, Figma",New York,Large,Decline
2020,Graphic Designer,Media,39.4,Medium,Low,No,57437,0,60.0,No,62.2,"Figma, Branding, Creativity",Dubai,Medium,Decline
2020,Graphic Designer,Media,36.4,Medium,Low,No,61785,4,60.0,Yes,35.6,"Illustrator, Creativity, Photoshop",San Francisco,Large,Decline
2020,Graphic Designer,Media,35.3,Medium,Low,No,56241,3,80.0,No,46.3,"Photoshop, Branding, Illustrator, Creativity",Tokyo,Small,Decline
2020,Graphic Designer,Media,38.2,Medium,Low,No,52580,6,100.0,Yes,54.5,"Illustrator, Photoshop, Creativity, Branding, Figma",Berlin,Large,Decline
2020,Graphic Designer,Media,40.0,Medium,Low,No,55927,6,100.0,No,40.2,"Creativity, Illustrator, Branding, Figma, Photoshop",Toronto,Medium,Decline
2020,Graphic Designer,Media,44.0,Medium,Low,No,51119,2,100.0,Yes,63.1,"Branding, Figma, Illustrator, Photoshop, Creativity",Singapore,Large,Decline
2020,Graphic Designer,Media,33.6,Low,Low,No,48868,5,60.0,No,46.1,"Photoshop, Figma, Creativity",San Francisco,Small,Decline
2020,Graphic Designer,Media,41.5,Medium,Low,No,59263,6,40.0,No,30.3,"Creativity, Figma",Tokyo,Small,Decline
2020,Content Writer,Media,67.2,High,High,No,43134,0,60.0,No,93.0,"Writing, SEO, WordPress",Dubai,Large,Growth
2020,Content Writer,Media,75.7,High,High,No,41112,8,60.0,No,97.6,"Editing, Research, SEO",Paris,Large,Growth
2020,Content Writer,Media,74.1,High,High,No,38860,6,60.0,No,92.3,"Research, Editing, SEO",Sydney,Large,Growth
2020,Content Writer,Media,69.2,High,High,No,41217,4,40.0,Yes,86.4,"WordPress, Writing",San Francisco,Small,Growth
2020,Content Writer,Media,69.6,High,High,No,40972,3,60.0,Yes,103.0,"Editing, WordPress, Writing",Toronto,Medium,Growth
2020,Content Writer,Media,74.5,High,High,No,40054,2,60.0,No,95.9,"WordPress, Writing, Research",Sydney,Large,Growth
2020,Content Writer,Media,68.0,High,High,No,45271,8,100.0,No,89.0,"Research, SEO, Editing, Writing, WordPress",Tokyo,Medium,Growth
2020,Content Writer,Media,73.7,High,High,No,48048,2,40.0,No,110.4,"Writing, SEO",Tokyo,Large,Growth
